birthYear,gender,height,weight,walkSpeed,temperature,precipitationProbability,precipitation,takeTime,weightShortest,weightOptimal
2000,0,172.59626321984334,65.7424114359345,2,19.434048932172768,0.0,0.0,45.0,0.0505322481631623,-89.16990225092867
2000,0,172.06119431456017,65.18068009441342,2,18.211097911168263,0.0,0.0,45.0,0.0505322481631623,-89.16990225092867
2000,0,173.13195594730664,65.17044442293911,2,18.361923363236368,0.0,0.0,17.0,0.013706459363799,89.93393794421443
2000,0,173.9310219573169,66.08509374074819,2,19.31798710345181,0.0,0.0,17.0,0.013706459363799,89.93393794421443
2000,0,173.3601978277686,65.15067227371775,2,18.548434544543554,0.0,0.0,17.0,0.013706459363799,89.93393794421443
2000,0,172.89978650366388,65.4588959196477,2,18.596465505453892,0.0,0.0,17.0,0.013706459363799,89.93393794421443
2000,0,172.57779298860078,65.7951164701281,2,18.096265762646773,0.0,0.0,17.0,0.013706459363799,89.93393794421443
2000,0,173.26990819088516,65.35037366601972,2,19.16638280621869,0.0,0.0,43.0,0.0599584079156411,88.28283245312524
2000,0,172.13874384546256,66.43223974033737,2,18.852071652781678,0.0,0.0,43.0,0.0599584079156411,88.28283245312524
2000,0,172.71300358196456,66.63149489405461,2,18.0823650665468,0.0,0.0,43.0,0.0599584079156411,88.28283245312524
2000,0,173.98967453364125,66.92513409527719,2,19.052910290834248,0.0,0.0,43.0,0.0599584079156411,88.28283245312524
2000,0,172.51761949576144,66.1477962029039,2,19.643766468258864,0.0,0.0,43.0,0.0599584079156411,88.28283245312524
2000,0,173.49164243503876,66.4833756687776,2,18.97709507645519,0.0,0.0,21.0,0.0300991425783754,0.0
2000,0,172.12093318914933,66.41116189995117,2,19.0538705486896,0.0,0.0,21.0,0.0300991425783754,0.0
2000,0,173.79187533457159,65.45978087980161,2,18.148511015076203,0.0,0.0,21.0,0.0300991425783754,0.0
2000,0,173.74989011396005,66.98167026122465,2,18.240321464706753,0.0,0.0,21.0,0.0300991425783754,0.0
2000,0,172.8658305619872,65.6348638960492,2,19.63567472332148,0.0,0.0,21.0,0.0300991425783754,0.0
2000,0,172.06731766205607,65.01945185726312,1,18.58208800459478,0.0,0.0,8.0,0.013869307419912,89.7351176271295
2000,0,172.05580158003724,65.69785388410918,1,18.31285252528566,0.0,0.0,8.0,0.013869307419912,89.7351176271295
2000,0,173.08430356244966,66.0225111282204,1,19.801583185846518,0.0,0.0,8.0,0.013869307419912,89.7351176271295
2000,0,172.06674043602055,65.11224389687301,1,19.549158373994715,0.0,0.0,8.0,0.013869307419912,89.7351176271295
2000,0,172.33476052360888,65.35030281551178,1,18.24002514745538,0.0,0.0,8.0,0.013869307419912,89.7351176271295
2000,0,173.742758060654,64.90290894777625,1,19.69304540159125,0.0,0.0,25.0,0.0178153535496114,-88.97936340080533
2000,0,172.3573170251671,65.3075795711163,1,18.009720571050376,0.0,0.0,25.0,0.0178153535496114,-88.97936340080533
2000,0,173.91836044758455,65.55446291500917,1,18.2342148572275,0.0,0.0,25.0,0.0178153535496114,-88.97936340080533
2000,0,172.34489490051428,64.18667082730683,1,19.528864831189225,0.0,0.0,25.0,0.0178153535496114,-88.97936340080533
2000,0,172.42684848476108,64.81312177432964,1,19.706642810357945,0.0,0.0,25.0,0.0178153535496114,-88.97936340080533
2000,0,173.93776043168822,66.80248506966655,1,18.502945428857622,0.0,0.0,16.0,0.0178153535496114,-88.97936340080533
2000,0,173.5719423269123,65.20840069222562,1,19.526080566281003,0.0,0.0,16.0,0.0178153535496114,-88.97936340080533
2000,0,172.9120530730426,66.18618867668421,1,18.850268588175606,0.0,0.0,16.0,0.0178153535496114,-88.97936340080533
2000,0,172.1438104564136,65.1895305751288,1,18.916790932803593,0.0,0.0,16.0,0.0178153535496114,-88.97936340080533
2000,0,172.11546280936034,65.28107594843397,1,18.272096250316782,0.0,0.0,16.0,0.0178153535496114,-88.97936340080533
2000,0,173.258123025065,66.7970474339301,1,19.92140204500619,0.0,0.0,11.0,0.0199083880737862,89.42968552945658
2000,0,172.35235294116055,66.50347298006926,1,19.308944590675587,0.0,0.0,11.0,0.0199083880737862,89.42968552945658
2000,0,173.04631901094936,66.92600655402538,1,19.755325289112786,0.0,0.0,11.0,0.0199083880737862,89.42968552945658
2000,0,173.63329549887175,66.05015719585798,1,18.391399250585742,0.0,0.0,11.0,0.0199083880737862,89.42968552945658
2000,0,173.51561084014284,66.46989639361679,1,19.602731244973423,0.0,0.0,11.0,0.0199083880737862,89.42968552945658
2000,0,173.98278107099253,65.46773956389114,1,18.984261983354614,0.0,0.0,15.0,0.0199083880737862,89.42968552945658
2000,0,173.38716345341567,65.41317101411151,1,19.56719186183577,0.0,0.0,15.0,0.0199083880737862,89.42968552945658
2000,0,173.18434124137946,65.54049749317616,1,19.08488766680889,0.0,0.0,15.0,0.0199083880737862,89.42968552945658
2000,0,173.46204463466793,64.17338291588476,1,18.284496776024394,0.0,0.0,15.0,0.0199083880737862,89.42968552945658
2000,0,173.08210167993136,65.08345028755365,1,18.06403575166022,0.0,0.0,15.0,0.0199083880737862,89.42968552945658
2000,0,172.0122569130656,64.44252470860111,1,19.23411754923513,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.75892560943421,65.17936873750236,1,18.16508864930675,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,172.65380515136104,65.33839076966679,1,19.937878230722145,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.22428226839415,65.52882694482494,1,18.005743372469276,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,172.80016846813373,65.02904314581752,1,18.253155168380644,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.07892216422042,65.23364910917842,1,18.151359019465055,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.88302689480076,65.34002452046428,1,18.040959139267326,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.6774053886732,66.1431343122092,1,19.69896997041954,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,172.21009780856394,65.1224288743577,1,18.879018961541206,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,173.18254157465356,66.52926761907644,1,18.85720085662702,0.0,0.0,55.0,0.0625161319639249,89.47326329379786
2000,0,172.39589183950557,65.68443195647632,1,18.84395967403683,0.0,0.0,45.0,0.0524443095167738,89.47285038444276
2000,0,172.1682951680673,65.57841655217847,1,19.651461598823218,0.0,0.0,45.0,0.0524443095167738,89.47285038444276
2000,0,172.38519248967236,65.85007873215977,1,18.578898651934708,0.0,0.0,45.0,0.0524443095167738,89.47285038444276
2000,0,172.61817209942433,65.17299206739736,1,19.05127391735351,0.0,0.0,45.0,0.0524443095167738,89.47285038444276
2000,0,173.0319285223046,66.87671875856111,1,18.227623841733887,0.0,0.0,45.0,0.0524443095167738,89.47285038444276
2000,0,172.01523191362136,64.65781815969899,1,19.633903379949885,0.0,0.0,50.0,0.0524443095167738,89.47285038444276
2000,0,173.7737130510818,64.61088395099374,1,19.075642089020175,0.0,0.0,50.0,0.0524443095167738,89.47285038444276
2000,0,173.9739645802291,64.52925789048588,1,18.56432855802407,0.0,0.0,50.0,0.0524443095167738,89.47285038444276
2000,0,173.03927601247557,64.37748687253334,1,19.311207143323912,0.0,0.0,50.0,0.0524443095167738,89.47285038444276
2000,0,173.23554846531135,65.36987184248676,1,18.5960893298717,0.0,0.0,50.0,0.0524443095167738,89.47285038444276
2000,0,172.7781737102157,66.27117512400852,1,18.96423633123805,0.0,0.0,9.0,0.0134011310302851,89.3020088503183
2000,0,173.79806919166796,66.38631531419257,1,18.520736858656168,0.0,0.0,9.0,0.0134011310302851,89.3020088503183
2000,0,172.89169766225484,65.7893212553175,1,18.2403475103942,0.0,0.0,9.0,0.0134011310302851,89.3020088503183
2000,0,173.53350716528945,65.83076846736708,1,19.415107324959564,0.0,0.0,9.0,0.0134011310302851,89.3020088503183
2000,0,172.64272496051802,65.74299185561921,1,19.47612812772946,0.0,0.0,9.0,0.0134011310302851,89.3020088503183
2000,0,173.54745265953954,64.51882789887891,1,18.602791278097765,0.0,0.0,11.0,0.0134011310302851,89.3020088503183
2000,0,173.54864809257913,64.8330674966347,1,18.567656765147973,0.0,0.0,11.0,0.0134011310302851,89.3020088503183
2000,0,172.19115953640338,64.06914160070748,1,19.24569186246374,0.0,0.0,11.0,0.0134011310302851,89.3020088503183
2000,0,172.94786229576093,64.90228910728364,1,18.97865583074587,0.0,0.0,11.0,0.0134011310302851,89.3020088503183
2000,0,172.0873654754513,65.03224613032614,1,18.72286242017663,0.0,0.0,11.0,0.0134011310302851,89.3020088503183
2000,0,173.3094787876788,66.72783190181983,1,18.271035046683405,0.0,0.0,21.0,0.0226113447438644,83.54971596399955
2000,0,172.25605748349807,66.45032283432403,1,18.894866455354165,0.0,0.0,21.0,0.0226113447438644,83.54971596399955
2000,0,173.96814837227498,65.4483001349365,1,19.02473146063431,0.0,0.0,21.0,0.0226113447438644,83.54971596399955
2000,0,172.9952094208477,66.47487988162142,1,19.979648158240643,0.0,0.0,21.0,0.0226113447438644,83.54971596399955
2000,0,172.95540200560984,65.81995544754407,1,19.861230819957743,0.0,0.0,21.0,0.0226113447438644,83.54971596399955
2000,0,173.10886891920953,65.99880155191063,1,19.117598435457623,0.0,0.0,19.0,0.0226113447438644,83.54971596399955
2000,0,172.90935559872747,65.76176012569893,1,18.302079444406466,0.0,0.0,19.0,0.0226113447438644,83.54971596399955
2000,0,173.00789570597115,64.84656240133027,1,18.43651922443248,0.0,0.0,19.0,0.0226113447438644,83.54971596399955
2000,0,173.78622813349799,65.51803053419927,1,19.361845266863423,0.0,0.0,19.0,0.0226113447438644,83.54971596399955
2000,0,172.80589214178627,65.94196580837956,1,18.228237974371222,0.0,0.0,19.0,0.0226113447438644,83.54971596399955
2000,0,173.04728810717955,65.15948709102818,1,18.294545833070487,0.0,0.0,12.0,0.0180881485782298,84.83218662523609
2000,0,173.86403272213053,65.41673985201093,1,18.55187702072197,0.0,0.0,12.0,0.0180881485782298,84.83218662523609
2000,0,173.2255337088418,66.56729363666983,1,18.008171945806353,0.0,0.0,12.0,0.0180881485782298,84.83218662523609
2000,0,172.0874194960502,65.43414456248675,1,19.75792516783368,0.0,0.0,12.0,0.0180881485782298,84.83218662523609
2000,0,173.2527640792184,65.99880204198224,1,18.24853271805693,0.0,0.0,12.0,0.0180881485782298,84.83218662523609
2000,0,173.8024222894753,64.42014802064446,1,19.68137062753216,0.0,0.0,14.0,0.0180881485782298,84.83218662523609
2000,0,172.7591354000545,65.35929613993996,1,19.359233806863834,0.0,0.0,14.0,0.0180881485782298,84.83218662523609
2000,0,173.9032786886824,65.80008686370641,1,19.785759484806405,0.0,0.0,14.0,0.0180881485782298,84.83218662523609
2000,0,173.74018613765298,65.39290195741007,1,18.02546168140637,0.0,0.0,14.0,0.0180881485782298,84.83218662523609
2000,0,172.1687687855792,64.90481874580665,1,18.168675663968184,0.0,0.0,14.0,0.0180881485782298,84.83218662523609
2000,0,172.7630250889635,66.43160860553509,1,18.196288669044854,0.0,0.0,13.0,0.0186476220236706,0.0
2000,0,172.32038326414062,65.75143887085444,1,19.77158616555049,0.0,0.0,13.0,0.0186476220236706,0.0
2000,0,172.55932101202615,66.19293529827209,1,19.83295877742774,0.0,0.0,13.0,0.0186476220236706,0.0
2000,0,172.06038815228797,66.10818574532327,1,18.86772218178082,0.0,0.0,13.0,0.0186476220236706,0.0
2000,0,172.43449088346583,65.15040311358858,1,19.717712496781708,0.0,0.0,13.0,0.0186476220236706,0.0
2000,0,172.52718102835735,64.24396842455928,1,19.526636373843704,0.0,0.0,14.0,0.0186476220236706,0.0
2000,0,173.14151020360384,65.65421185632148,1,18.853447582232068,0.0,0.0,14.0,0.0186476220236706,0.0
2000,0,173.17507255919435,65.13912734477701,1,18.61239586045822,0.0,0.0,14.0,0.0186476220236706,0.0
2000,0,172.895535998683,64.56096815549436,1,18.687106291351675,0.0,0.0,14.0,0.0186476220236706,0.0
2000,0,172.05375498451437,65.00798894576332,1,19.565355828064302,0.0,0.0,14.0,0.0186476220236706,0.0
2000,0,172.88645793945028,64.76541054753741,1,19.41656980209456,0.0,0.0,42.0,0.0493916146461284,-85.96393050992563
2000,0,172.00447224547992,65.06169464314851,1,18.120370120626315,0.0,0.0,42.0,0.0493916146461284,-85.96393050992563
2000,0,172.5109939873734,64.291040180059,1,19.770607713869836,0.0,0.0,42.0,0.0493916146461284,-85.96393050992563
2000,0,173.12932395560972,64.5042342544624,1,19.713591973315097,0.0,0.0,42.0,0.0493916146461284,-85.96393050992563
2000,0,172.65576044684008,65.77525096938757,1,19.25741872459694,0.0,0.0,42.0,0.0493916146461284,-85.96393050992563
2000,0,173.02426469745765,65.24694083856083,0,18.03706522935424,0.0,0.0,20.0,0.0288338704768857,0.0
2000,0,173.245796619312,65.24446642389246,0,18.98359806411883,0.0,0.0,20.0,0.0288338704768857,0.0
2000,0,172.0523592976882,65.70019025622123,0,19.01285752289411,0.0,0.0,20.0,0.0288338704768857,0.0
2000,0,172.36720215873433,66.92344710983174,0,19.40340903093294,0.0,0.0,20.0,0.0288338704768857,0.0
2000,0,172.48740964443516,65.46932103132613,0,19.023183726233786,0.0,0.0,20.0,0.0288338704768857,0.0
2000,0,173.77225495802196,65.19285869880444,1,18.546167425827033,0.0,0.0,21.0,0.0288338704768857,0.0
2000,0,173.30430234188438,64.2237368277832,1,19.919217009215583,0.0,0.0,21.0,0.0288338704768857,0.0
2000,0,173.30947676481284,64.73157846561807,1,19.186208068291254,0.0,0.0,21.0,0.0288338704768857,0.0
2000,0,172.45161641980556,64.7240406885807,1,18.038966570194855,0.0,0.0,21.0,0.0288338704768857,0.0
2000,0,173.01330045079794,64.5503930227783,1,19.700662579469963,0.0,0.0,21.0,0.0288338704768857,0.0
2000,0,172.72829335102435,65.91603824893213,1,19.341927689512946,0.0,0.0,38.0,0.0461986516143695,-86.22406490331136
2000,0,172.13597507855437,65.02857635036227,1,18.679278137984337,0.0,0.0,38.0,0.0461986516143695,-86.22406490331136
2000,0,172.3134042763054,64.96988774547935,1,19.605118295238206,0.0,0.0,38.0,0.0461986516143695,-86.22406490331136
2000,0,172.18863121114063,64.78209664384295,1,18.28285794980185,0.0,0.0,38.0,0.0461986516143695,-86.22406490331136
2000,0,173.64599194975108,64.29565506189742,1,19.68774897214388,0.0,0.0,38.0,0.0461986516143695,-86.22406490331136
2000,0,173.56330311737125,65.46038555592074,0,19.594987238608482,0.0,0.0,46.0,0.0461986516143695,-86.22406490331136
2000,0,172.14453900003733,66.56117789695071,0,18.02478624739252,0.0,0.0,46.0,0.0461986516143695,-86.22406490331136
2000,0,172.0949731288956,66.59586097427646,0,19.83786889866137,0.0,0.0,46.0,0.0461986516143695,-86.22406490331136
2000,0,173.64230548214434,66.47272249997089,0,18.307162740289794,0.0,0.0,46.0,0.0461986516143695,-86.22406490331136
2000,0,172.50443006352307,65.55837198432086,0,18.19779569725986,0.0,0.0,46.0,0.0461986516143695,-86.22406490331136
2000,0,172.89378118769073,65.33630775290558,1,18.350015972736728,0.0,0.0,15.0,0.0202424591029838,88.34359379490371
2000,0,173.78112242836244,65.44600302618235,1,18.52612318010819,0.0,0.0,15.0,0.0202424591029838,88.34359379490371
2000,0,172.9851549757558,64.75691452794067,1,19.927886893248406,0.0,0.0,15.0,0.0202424591029838,88.34359379490371
2000,0,173.94234358333978,65.23443118824827,1,19.398537001387858,0.0,0.0,15.0,0.0202424591029838,88.34359379490371
2000,0,172.0758496695803,65.41109452844881,1,19.96512006447352,0.0,0.0,15.0,0.0202424591029838,88.34359379490371
2000,0,173.6166164915241,65.60222929679638,0,18.242411864769263,0.0,0.0,11.0,0.0202424591029838,88.34359379490371
2000,0,173.69427309663624,66.86903608445458,0,19.35347523142432,0.0,0.0,11.0,0.0202424591029838,88.34359379490371
2000,0,172.7237748166082,65.99264429388289,0,18.063931399185275,0.0,0.0,11.0,0.0202424591029838,88.34359379490371
2000,0,172.65652117423113,66.74108747044662,0,19.397774709325297,0.0,0.0,11.0,0.0202424591029838,88.34359379490371
2000,0,173.92315319103724,65.81091372041192,0,18.62015889091974,0.0,0.0,11.0,0.0202424591029838,88.34359379490371
2000,0,173.01179114077658,65.79873695449606,1,19.405931139161694,0.0,0.0,33.0,0.0378699022367795,-89.71207202029682
2000,0,173.10799837047392,64.98046543922952,1,18.568377717761443,0.0,0.0,33.0,0.0378699022367795,-89.71207202029682
2000,0,172.6771183006792,65.65233808441461,1,18.428532168178798,0.0,0.0,33.0,0.0378699022367795,-89.71207202029682
2000,0,173.9888265191872,64.93133889288062,1,19.517618968731234,0.0,0.0,33.0,0.0378699022367795,-89.71207202029682
2000,0,173.33872900713698,64.94824738452817,1,18.16215762271857,0.0,0.0,33.0,0.0378699022367795,-89.71207202029682
2000,0,173.1183338465993,64.5769031060111,1,19.68372088749034,0.0,0.0,31.0,0.0195797102347873,89.48228216910887
2000,0,173.44983085285403,64.48393326298539,1,18.66809746869259,0.0,0.0,31.0,0.0195797102347873,89.48228216910887
2000,0,173.3370105569159,65.53349424339044,1,18.744060692596644,0.0,0.0,31.0,0.0195797102347873,89.48228216910887
2000,0,173.83031743440813,65.2204675476023,1,18.38899937652851,0.0,0.0,31.0,0.0195797102347873,89.48228216910887
2000,0,173.75449500655853,65.14052921029007,1,19.9663387160777,0.0,0.0,31.0,0.0195797102347873,89.48228216910887
2000,0,173.17628654300034,65.40511944525882,1,18.89638007494998,0.0,0.0,40.0,0.0488659493923572,89.11690927379364
2000,0,173.59652205216202,64.65853432349108,1,18.464398275460695,0.0,0.0,40.0,0.0488659493923572,89.11690927379364
2000,0,172.0102395983717,64.86938473637534,1,19.289130811480593,0.0,0.0,40.0,0.0488659493923572,89.11690927379364
2000,0,172.7719103367717,64.4849523545737,1,19.111245617714737,0.0,0.0,40.0,0.0488659493923572,89.11690927379364
2000,0,172.10998206453306,65.79596464890622,1,18.248336784481655,0.0,0.0,40.0,0.0488659493923572,89.11690927379364
2000,0,173.03825084776395,64.5748980740497,1,19.57810744828066,0.0,0.0,7.0,0.0089295037265006,-89.76228324813825
2000,0,173.017757742971,65.94766789426959,1,19.024080876788894,0.0,0.0,7.0,0.0089295037265006,-89.76228324813825
2000,0,173.54370953117044,64.77456225730957,1,19.061737370853066,0.0,0.0,7.0,0.0089295037265006,-89.76228324813825
2000,0,173.21182910144017,64.16976810969402,1,18.074346738029135,0.0,0.0,7.0,0.0089295037265006,-89.76228324813825
2000,0,173.36291717300702,65.00814637611175,1,18.596392512093825,0.0,0.0,7.0,0.0089295037265006,-89.76228324813825
2000,0,173.79997180628533,66.6336196507908,0,18.238553027515277,0.0,0.0,11.0,0.0153271662520468,-89.64642681226562
2000,0,172.71230313936866,66.60695798900387,0,18.306757394848372,0.0,0.0,11.0,0.0153271662520468,-89.64642681226562
2000,0,172.44877471315186,65.48371066829891,0,19.20274474984704,0.0,0.0,11.0,0.0153271662520468,-89.64642681226562
2000,0,172.46164710666972,65.97797236458648,0,19.90990569468643,0.0,0.0,11.0,0.0153271662520468,-89.64642681226562
2000,0,173.661109614776,66.51475964341446,0,19.46643000478945,0.0,0.0,11.0,0.0153271662520468,-89.64642681226562
2000,0,172.36356049238466,65.08920210983045,1,18.04071156418269,0.0,0.0,38.0,0.0390410624916997,-82.19606160399502
2000,0,173.8260539469572,65.47051675935434,1,18.72611974579162,0.0,0.0,38.0,0.0390410624916997,-82.19606160399502
2000,0,173.7130636692807,65.19326593578229,1,18.39049446193457,0.0,0.0,38.0,0.0390410624916997,-82.19606160399502
2000,0,173.7186682741414,64.5878896848818,1,18.085172014482808,0.0,0.0,38.0,0.0390410624916997,-82.19606160399502
2000,0,172.49426527146514,64.37286125468465,1,18.843964246014725,0.0,0.0,38.0,0.0390410624916997,-82.19606160399502
2000,0,172.04674357428175,65.6163627212855,0,18.749205098120136,0.0,0.0,41.0,0.0437878376124639,-89.26046493364784
2000,0,172.69611654501756,65.90696211368476,0,19.11170675411343,0.0,0.0,41.0,0.0437878376124639,-89.26046493364784
2000,0,173.71490172136384,65.29885110611168,0,18.550168464102835,0.0,0.0,41.0,0.0437878376124639,-89.26046493364784
2000,0,173.32230566916746,65.12628308645519,0,18.93400883176526,0.0,0.0,41.0,0.0437878376124639,-89.26046493364784
2000,0,172.2398886982482,66.8655080108116,0,18.31522456319275,0.0,0.0,41.0,0.0437878376124639,-89.26046493364784
2000,0,172.9827349104509,64.1191235814139,1,19.435331296099154,0.0,0.0,17.0,0.024751754641411,-89.71055986210361
2000,0,173.71184368263985,65.2355653844145,1,19.427632224990386,0.0,0.0,17.0,0.024751754641411,-89.71055986210361
2000,0,173.43859918118488,65.97112985776033,1,18.57544864315581,0.0,0.0,17.0,0.024751754641411,-89.71055986210361
2000,0,173.16288645206416,65.48873720859389,1,19.950811410174435,0.0,0.0,17.0,0.024751754641411,-89.71055986210361
2000,0,173.38835049399245,64.32649072906568,1,18.265769227612857,0.0,0.0,17.0,0.024751754641411,-89.71055986210361
2000,0,173.62477868834162,66.9812455965399,0,19.788785352123767,0.0,0.0,22.0,0.024751754641411,-89.71055986210361
2000,0,172.20715897688967,65.54178118259358,0,18.456925349900395,0.0,0.0,22.0,0.024751754641411,-89.71055986210361
2000,0,173.42277665549213,65.29786615014974,0,19.32604729193783,0.0,0.0,22.0,0.024751754641411,-89.71055986210361
2000,0,173.22842168832304,65.32393405309794,0,18.10251409564226,0.0,0.0,22.0,0.024751754641411,-89.71055986210361
2000,0,172.53010113695896,66.37887902548349,0,19.917999010975425,0.0,0.0,22.0,0.024751754641411,-89.71055986210361
2000,0,172.1961631585094,65.43005641164407,1,19.767638893117482,0.0,0.0,9.0,0.0130344652356545,-89.74201422138862
2000,0,172.21277666442708,65.24812736202742,1,19.574878747726235,0.0,0.0,9.0,0.0130344652356545,-89.74201422138862
2000,0,172.41356899749456,65.35962697208352,1,19.846192256894806,0.0,0.0,9.0,0.0130344652356545,-89.74201422138862
2000,0,173.6977550038831,64.02759562562026,1,19.531112935467814,0.0,0.0,9.0,0.0130344652356545,-89.74201422138862
2000,0,173.05296580904775,64.72999548679292,1,18.815033872879894,0.0,0.0,9.0,0.0130344652356545,-89.74201422138862
2000,0,173.7115668868148,65.88420196331144,0,18.575131087403207,0.0,0.0,8.0,0.0130344652356545,-89.74201422138862
2000,0,173.57395804609536,65.94112721847138,0,18.631650605567174,0.0,0.0,8.0,0.0130344652356545,-89.74201422138862
2000,0,173.30913454291203,65.17625554546107,0,19.02228893249699,0.0,0.0,8.0,0.0130344652356545,-89.74201422138862
2000,0,173.39763088870137,66.05230155686378,0,19.0784492100887,0.0,0.0,8.0,0.0130344652356545,-89.74201422138862
2000,0,173.9362522132687,66.44289463539312,0,19.117279955454965,0.0,0.0,8.0,0.0130344652356545,-89.74201422138862
2000,0,172.0285962972538,65.13284361339592,1,18.462258073034345,0.0,0.0,43.0,0.0537669898537442,-89.69179205063061
2000,0,173.90938595629572,65.25832158176611,1,19.32403210132096,0.0,0.0,43.0,0.0537669898537442,-89.69179205063061
2000,0,172.16841059794055,64.28250838392772,1,19.86195013838882,0.0,0.0,43.0,0.0537669898537442,-89.69179205063061
2000,0,173.4537988797592,65.6846067431551,1,19.375682349167253,0.0,0.0,43.0,0.0537669898537442,-89.69179205063061
2000,0,172.32883871101103,64.07527046611399,1,18.070003133131724,0.0,0.0,43.0,0.0537669898537442,-89.69179205063061
2000,0,173.88843815081242,65.0237413231848,0,19.576993067882537,0.0,0.0,35.0,0.0537669898537442,-89.69179205063061
2000,0,173.57755074789563,65.90604348696932,0,18.4727858224473,0.0,0.0,35.0,0.0537669898537442,-89.69179205063061
2000,0,173.7401673728839,65.5382427860125,0,18.957143265075292,0.0,0.0,35.0,0.0537669898537442,-89.69179205063061
2000,0,173.964724737396,65.98309988340914,0,19.352545057222457,0.0,0.0,35.0,0.0537669898537442,-89.69179205063061
2000,0,173.29542463156582,66.05630269147004,0,19.583914224633357,0.0,0.0,35.0,0.0537669898537442,-89.69179205063061
2000,0,172.93539686330988,66.65086308075468,0,19.09875373436177,0.0,0.0,62.0,0.0770950608344467,89.48250030337415
2000,0,173.83446370012166,65.5817078360581,0,18.616941965283306,0.0,0.0,62.0,0.0770950608344467,89.48250030337415
2000,0,173.35204635162205,65.01798374248217,0,18.1346533834178,0.0,0.0,62.0,0.0770950608344467,89.48250030337415
2000,0,173.41036845637228,65.98598052303329,0,18.19476678375499,0.0,0.0,62.0,0.0770950608344467,89.48250030337415
2000,0,173.98064307563342,65.43832871896734,0,19.111537404457838,0.0,0.0,62.0,0.0770950608344467,89.48250030337415
2000,0,172.07439785415914,66.58763128662123,0,18.137108833969084,0.0,0.0,6.0,0.0085001724926829,-89.04513937287659
2000,0,172.84035360731488,66.47284156756234,0,18.728136275653938,0.0,0.0,6.0,0.0085001724926829,-89.04513937287659
2000,0,173.7165948496512,66.63522092886731,0,19.012513868662612,0.0,0.0,6.0,0.0085001724926829,-89.04513937287659
2000,0,172.09140117272787,65.30258553723637,0,18.8523365779893,0.0,0.0,6.0,0.0085001724926829,-89.04513937287659
2000,0,172.88633914504064,66.51516720005856,0,18.91121974912156,0.0,0.0,6.0,0.0085001724926829,-89.04513937287659
2000,0,173.4563588181496,66.42944702408433,0,19.11813731838479,0.0,0.0,31.0,0.0323966644287124,0.0
2000,0,173.7870090786818,66.33809036547076,0,18.896070101538882,0.0,0.0,31.0,0.0323966644287124,0.0
2000,0,173.68237882760923,66.14293483082409,0,19.302820918058227,0.0,0.0,31.0,0.0323966644287124,0.0
2000,0,173.40783225752386,66.1945777405048,0,19.258867352805105,0.0,0.0,31.0,0.0323966644287124,0.0
2000,0,172.88916804604665,65.75709197747899,0,19.597845263871598,0.0,0.0,31.0,0.0323966644287124,0.0
2000,0,172.21840393494116,65.65723285025847,0,18.037684669939832,0.0,0.0,8.0,0.0078210436388551,-89.95518872994742
2000,0,172.71650456057827,66.13018627407301,0,19.949981743673874,0.0,0.0,8.0,0.0078210436388551,-89.95518872994742
2000,0,173.2194660341351,66.1958337187296,0,18.872267708913945,0.0,0.0,8.0,0.0078210436388551,-89.95518872994742
2000,0,173.8292406525852,66.1989436338468,0,19.241223139672947,0.0,0.0,8.0,0.0078210436388551,-89.95518872994742
2000,0,172.2234246783676,65.50667620070546,0,19.373698542202845,0.0,0.0,8.0,0.0078210436388551,-89.95518872994742
2000,0,172.99301522445995,64.00132665614697,1,18.234233432028883,0.0,0.0,27.0,0.0323966644287124,0.0
2000,0,173.8944649984911,65.01952411668195,1,19.647854529426883,0.0,0.0,27.0,0.0323966644287124,0.0
2000,0,173.15868202084533,64.62021223284351,1,18.85657200330908,0.0,0.0,27.0,0.0323966644287124,0.0
2000,0,173.5334474736546,64.09327411490356,1,19.41118728777871,0.0,0.0,27.0,0.0323966644287124,0.0
2000,0,172.01436079011816,64.3161783267083,1,18.16543388297645,0.0,0.0,27.0,0.0323966644287124,0.0
2000,0,173.77454486229664,64.96143288630579,1,18.941904834435228,0.0,0.0,7.0,0.0078210436388551,-89.95518872994742
2000,0,172.02181096670452,64.35715187142749,1,19.94698342765926,0.0,0.0,7.0,0.0078210436388551,-89.95518872994742
2000,0,172.98187114597965,65.18614922664945,1,18.703338334226995,0.0,0.0,7.0,0.0078210436388551,-89.95518872994742
2000,0,173.67497132961444,65.55561547822354,1,18.252085263797927,0.0,0.0,7.0,0.0078210436388551,-89.95518872994742
2000,0,172.46725805478766,65.46885063247292,1,18.050214371031043,0.0,0.0,7.0,0.0078210436388551,-89.95518872994742
2000,0,173.95110544402567,64.21709534227578,1,19.463892301993145,0.0,0.0,18.0,0.0188612431875181,89.8919331650464
